"","id","start","end","PPTESTCD","PPORRES","exclude"
"440",32,0,8,"lambda.z",0.137782079685813,NA
"441",32,0,8,"r.squared",0.999913747258743,NA
"442",32,0,8,"adj.r.squared",0.999911786969169,NA
"443",32,0,8,"lambda.z.time.first",3.5,NA
"444",32,0,8,"lambda.z.n.points",46,NA
"445",32,0,8,"clast.pred",242.026361853484,NA
"446",32,0,8,"half.life",5.03074987792711,NA
"447",32,0,8,"span.ratio",0.894498853887405,NA
"448",32,0,8,"aucinf.obs",5719.72939906097,NA
"449",33,0,8,"auclast",4479.28431011432,NA
"450",33,0,8,"cmax",1334.91073279031,NA
"451",33,0,8,"tmax",0.2,NA
"452",33,0,8,"tlast",8,NA
"453",33,0,8,"clast.obs",302.086448592509,NA
"454",33,0,8,"lambda.z",0.128524042410246,NA
"455",33,0,8,"r.squared",0.999911705596938,NA
"456",33,0,8,"adj.r.squared",0.999910070515399,NA
"457",33,0,8,"lambda.z.time.first",2.5,NA
"458",33,0,8,"lambda.z.n.points",56,NA
"459",33,0,8,"clast.pred",302.425060919322,NA
"460",33,0,8,"half.life",5.39313242535145,NA
"461",33,0,8,"span.ratio",1.01981549241146,NA
"462",33,0,8,"aucinf.obs",6829.71184824181,NA
"463",34,0,8,"auclast",4864.18865840942,NA
"464",34,0,8,"cmax",1715.15112352332,NA
"465",34,0,8,"tmax",0.2,NA
"466",34,0,8,"tlast",8,NA
"467",34,0,8,"clast.obs",347.280002252766,NA
"468",34,0,8,"lambda.z",0.0944654211726839,NA
"469",34,0,8,"r.squared",0.999919320851894,NA
"470",34,0,8,"adj.r.squared",0.99991609368597,NA
"471",34,0,8,"lambda.z.time.first",5.4,NA
"472",34,0,8,"lambda.z.n.points",27,NA
"473",34,0,8,"clast.pred",346.937085622026,NA
"474",34,0,8,"half.life",7.33757571771012,NA
"475",34,0,8,"span.ratio",0.354340466119428,NA
"476",34,0,8,"aucinf.obs",8540.45451253539,NA
"477",35,0,8,"auclast",4392.89796627607,NA
"478",35,0,8,"cmax",1880.98919222928,NA
"479",35,0,8,"tmax",0.2,NA
"480",35,0,8,"tlast",8,NA
"481",35,0,8,"clast.obs",235.457324737782,NA
"482",35,0,8,"lambda.z",0.094195414613673,NA
"483",35,0,8,"r.squared",0.999908494623553,NA
"484",35,0,8,"adj.r.squared",0.999897056451497,NA
"485",35,0,8,"lambda.z.time.first",7.1,NA
"486",35,0,8,"lambda.z.n.points",10,NA
"487",35,0,8,"clast.pred",235.361892710566,NA
"488",35,0,8,"half.life",7.35860852041232,NA
"489",35,0,8,"span.ratio",0.122305731783863,NA
"490",35,0,8,"aucinf.obs",6892.56661472856,NA
"491",36,0,8,"auclast",4571.72370855931,NA
"492",36,0,8,"cmax",1530.80267301171,NA
